day,portfolio_value,raw_reward,risk_adjusted_reward,volatility_metric,risk_penalty
80,1021723.8796169931,0.8278967452178942,0.5320278736203045,2.9586887159758977,0.2958688715975898
81,1021420.5821839792,-0.030329743301391137,-0.32230902844704984,2.9197928514565867,0.2919792851456587
82,1013824.486472626,-0.7596095711353236,-1.0563222770185305,2.967127058832071,0.2967127058832071
83,1009225.8080653917,-0.4598678407234256,-0.7558522077359768,2.9598436701255113,0.29598436701255115
84,998744.2893145678,-1.048151875082392,-1.3466109568022737,2.984590817198818,0.2984590817198818
85,1014210.7820100291,1.546649269546126,1.2466662380297422,2.999830315163839,0.2999830315163839
86,1012866.5104371073,-0.13442715729217744,-0.4280146626976068,2.9358750540542933,0.2935875054054293
87,1010571.3609246828,-0.2295149512424483,-0.5184338367243515,2.8891888548190314,0.28891888548190314
88,1008687.2321103556,-0.18841288143271814,-0.4794361823146178,2.9102330088189965,0.29102330088189965
89,1000992.2249785425,-0.7695007131813094,-1.0578333936372057,2.8833268045589637,0.2883326804558964
90,1004055.910470917,0.3063685492374469,0.02259127539556488,2.83777273841882,0.283777273841882
91,1000912.8652697451,-0.31430452011718885,-0.5927708771231648,2.784663570059759,0.27846635700597594
92,989163.9746367381,-1.1748890633007048,-1.4519006277313657,2.7701156443066104,0.27701156443066105
93,1003390.0916390307,1.4226117002292653,1.1421378247474312,2.8047387548183416,0.28047387548183417
94,1002769.4844253734,-0.062060721365734935,-0.34137521881746924,2.793144974517343,0.2793144974517343
95,998428.3383195384,-0.43411461058349815,-0.7117746363054622,2.7766002572196413,0.27766002572196413
96,999871.7463320239,0.1443408012485481,-0.13327618257032203,2.776169838188701,0.2776169838188701
97,994897.5233274348,-0.49742230045890906,-0.7767987265341605,2.7937642607525146,0.2793764260752515
98,990376.1355758097,-0.4521387751625036,-0.7280131928700868,2.7587441770758323,0.27587441770758325
99,987110.0829888919,-0.3266052586917882,-0.6035005963774597,2.7689533768567145,0.2768953376856715
100,999531.4632815974,1.2421380292705493,0.9638928693632578,2.782451599072914,0.27824515990729143
101,996987.142447468,-0.25443208341293505,-0.5312855800002951,2.768534965873601,0.2768534965873601
102,997521.3843878482,0.053424194038019054,-0.22547495355051295,2.78899147588532,0.278899147588532
103,1011430.3887551425,1.3909004367294255,1.107156513218444,2.8374392351098154,0.28374392351098154
104,1030274.7409727976,1.8844352217655165,1.590054514814173,2.943807069513435,0.2943807069513435
105,1024682.4517647021,-0.5592289208095521,-0.8510025377609851,2.9177361695143302,0.29177361695143306
106,1018910.1051001094,-0.577234666459274,-0.8728082663624706,2.955735999031965,0.2955735999031965
107,1017195.0552445605,-0.17150498555488886,-0.470518015238533,2.9901302968364414,0.2990130296836441
108,1026849.2173602831,0.9654162115722662,0.6688611905095068,2.965550210627594,0.2965550210627594
109,1027061.3690034183,0.021215164313511923,-0.27020580706713865,2.914209713806506,0.2914209713806506
110,1033301.353746773,0.6239984743354726,0.33566495928953743,2.883335150459352,0.2883335150459352
111,1033361.5654527209,0.0060211705947876915,-0.27959530838545626,2.8561647898024396,0.28561647898024395
112,1010767.2606912463,-2.25943047614746,-2.5578368489833045,2.984063728358442,0.2984063728358442
113,1023819.1446672595,1.3051883976013283,1.0043072676762541,3.0088112992507425,0.30088112992507426
114,1015008.7642973674,-0.8810380369892111,-1.1799009533107836,2.9886291632157236,0.29886291632157236
115,1016335.03548469,0.13262711873225635,-0.16827638049998095,3.009034992322373,0.3009034992322373
116,1018338.2137385352,0.20031782538451953,-0.09854534590518926,2.988631712897088,0.2988631712897088
117,1021680.2631044295,0.3342049365894287,0.0372943709529433,2.969105656364854,0.2969105656364854
118,1017717.7550559676,-0.3962508048461867,-0.6889739867070832,2.9272318186089654,0.2927231818608966
119,1021052.5599818557,0.33348049258880785,0.040995528931566605,2.9248496365724126,0.29248496365724125
120,1032058.6717531055,1.1006111771249796,0.8118133651446224,2.887978119803571,0.2887978119803571
121,1024063.1161385386,-0.7995555614566896,-1.084605001060277,2.8504943960358737,0.28504943960358736
122,1028064.2225752795,0.40011064367409566,0.11645179881128137,2.8365884486281425,0.2836588448628143
123,1038706.3221714251,1.0642099596145564,0.7833857690008237,2.808241906137328,0.2808241906137328
124,1036486.758704491,-0.2219563466934138,-0.49715219121808363,2.7519584452466983,0.27519584452466983
125,1032421.7834495165,-0.40649752549744445,-0.6786627450917819,2.7216521959433755,0.27216521959433754
126,1022309.3695359232,-1.011241391359328,-1.2867419172262489,2.7550052586692093,0.2755005258669209
127,1013575.3939282648,-0.8733975607658387,-1.1485781071061507,2.7518054634031186,0.27518054634031186
128,1018956.9142208713,0.5381520292606438,0.2654630456895077,2.726889835711361,0.2726889835711361
129,1026154.5436337893,0.7197629412918003,0.4469817649809677,2.727811763108326,0.2727811763108326
130,1023350.9486258243,-0.2803595007964992,-0.5572362168084628,2.7687671601196353,0.27687671601196356
131,1020855.6978919299,-0.24952507338944124,-0.522294124713516,2.727690513240748,0.2727690513240748
132,1038181.9305042499,1.732623261231999,1.453238978756759,2.793842824752399,0.2793842824752399
133,1039403.4045074923,0.12214740032424452,-0.15454075112838755,2.766881514526321,0.2766881514526321
134,1053568.7457272266,1.4165341219734284,1.1307244491214612,2.858096728519673,0.2858096728519673
135,1055822.4383180316,0.22536925908050034,-0.062198705677693616,2.8756796475819395,0.28756796475819396
136,1058581.118253613,0.27586799355812835,-0.01750863077162823,2.9337662432975655,0.2933766243297566
137,1057941.210673138,-0.06399075804748573,-0.35687613716079725,2.928853791133115,0.29288537911331153
138,1064481.5916318744,0.6540380958736409,0.3632700519074,2.9076804396624087,0.2907680439662409
139,1066552.7997150538,0.20712080831793137,-0.08411665431647206,2.912374626344034,0.2912374626344034
140,1078199.1228043234,1.1646323089269688,0.8686779023083081,2.9595440661866066,0.2959544066186607
141,1071828.2266918146,-0.6370896112508839,-0.9357949483583683,2.987053371074844,0.2987053371074844
142,1081209.7934785197,0.9381566786705051,0.639711149601756,2.9844552906874915,0.29844552906874916
143,1086439.911026377,0.5230117547857343,0.22694126575416845,2.960704890315658,0.2960704890315658
144,1083174.7548437826,-0.3265156182594365,-0.6235680099480058,2.9705239168856927,0.2970523916885693
145,1070592.6073848517,-1.2582147458930966,-1.5575958245806123,2.9938107868751564,0.2993810786875157
146,1070680.4410640127,0.008783367916103452,-0.2850039244687894,2.9378729238489285,0.2937872923848929
147,1063088.5600061228,-0.75918810578899,-1.0558526833585196,2.966645775695296,0.29666457756952963
148,1076361.9612525143,1.327340124639147,1.0323684174965366,2.9497170714261025,0.2949717071426103
149,1071914.0539000095,-0.44479073525047863,-0.7426637104880529,2.9787297523757426,0.2978729752375743
150,1067472.1428134062,-0.44419110866033007,-0.7376162332780145,2.934251246176844,0.2934251246176844
151,1069750.9896007827,0.22788467873765622,-0.06685505007389936,2.947397288115556,0.2947397288115556
152,1071770.0595072464,0.2019069906463614,-0.08667123228476467,2.8857822293112605,0.28857822293112606
153,1073617.1695836834,0.18471100764370058,-0.09855604138213275,2.8326704902583333,0.28326704902583333
154,1064415.604806969,-0.9201564776714426,-1.2039021024260352,2.8374562475459264,0.28374562475459264
155,1059693.2549219974,-0.47223498849715106,-0.7538932170426551,2.8165822854550404,0.28165822854550404
156,1045272.6553571246,-1.44205995648728,-1.7285202091750813,2.8646025268780133,0.28646025268780134
