day,portfolio_value,raw_reward,risk_adjusted_reward,volatility_metric,risk_penalty
26,989947.8338830366,-0.26814058786239475,-5.180775819422296,3.539677731576818,3.185709958419136
27,994222.7872234943,0.4274953340457636,-2.7031251129985665,3.4784671633825885,3.13062044704433
28,996873.283184485,0.2650495960990782,-2.83080296926067,3.4398361837330538,3.0958525653597486
29,994784.8705007272,-0.2088412683757837,-4.920033969404774,3.4124237532156285,3.0711813778940655
30,995242.4491762833,0.0457578675556113,-2.9561839474455227,3.335490905556816,3.001941815001134
31,991696.094519316,-0.3546354656967335,-4.991094505276964,3.303067634616195,2.9727608711545757
32,996274.9820183888,0.4578887499072822,-2.510247860189255,3.2979295667739303,2.968136610096537
33,988441.6198586065,-0.7833362159782322,-5.690951130386367,3.3451457825326054,3.010631204279345
34,986010.1898371947,-0.24314300214117393,-4.781184646291029,3.2714593652439024,2.944313428719512
35,987109.9425208075,0.1099752683612751,-2.808108781648694,3.2423156111221876,2.918084050009969
36,982710.274272322,-0.4399668248485541,-5.020423179825925,3.229979957446736,2.9069819617020625
37,983199.1518051856,0.04888775328636402,-2.80399520832201,3.169869957342638,2.852882961608374
38,978205.6310451988,-0.49935207599868303,-4.961662376712028,3.1204698242325954,2.8084228418093358
39,982085.6643112891,0.38800332660903225,-2.397303213715899,3.0947850448054792,2.7853065403249313
40,987801.2761254353,0.5715611814146163,-2.2033177947853306,3.083198862444385,2.774878976199947
41,992352.5144043851,0.4551238278949866,-2.2992845439347844,3.060453746477523,2.754408371829771
42,995338.3749622521,0.2985860557866981,-2.405871398195515,3.0049527266469034,2.7044574539822133
43,985168.9735453076,-1.0169401416944457,-5.631703774799929,3.041698935006118,2.7375290415055065
44,982640.7407430406,-0.252823280226707,-4.419991283496109,2.9931528615970726,2.6938375754373656
45,972501.5984771008,-1.0139142265939736,-5.702184819088045,3.0972692438496923,2.7875423194647233
46,965530.6895364538,-0.697090894064703,-5.359079210565712,3.1951428662730796,2.8756285796457717
47,963432.4363206448,-0.20982532158090036,-4.78862757774962,3.3139922928727916,2.9825930635855125
48,970480.847870251,0.7048411549606245,-2.3191733903420704,3.3600161614474384,3.0240145453026948
49,965309.5700213931,-0.5171277848857921,-5.471492775903156,3.4783711841292355,3.130534065716312
50,972370.0172759898,0.7060447254596628,-2.47840324698384,3.5382755249372257,3.184447972443503
51,963393.8609207175,-0.897615635527228,-6.1239080606743155,3.538877486950721,3.184989738255649
52,974371.3341706488,1.0977473249931355,-2.071700586910637,3.5216087910041916,3.1694479119037724
53,978405.127282494,0.40337931118451525,-2.7427180917365788,3.495663781023438,3.146097402921094
54,967848.3441749252,-1.0556783107568743,-6.339860339481401,3.523216943219325,3.1708952488973927
55,967395.8105224556,-0.045253365246963224,-4.828668566024824,3.5265100134476883,3.1738590121029198
56,971711.2297399086,0.43154192174529893,-2.709689155989881,3.490256753039089,3.14123107773518
57,977739.1972662223,0.6027967526313732,-2.5068556578867436,3.45516934502013,3.109652410518117
58,976340.5806938632,-0.13986165723591112,-4.766282027037776,3.3751774379140067,3.037659694122606
59,981930.8779275191,0.5590297233655933,-2.419297137583603,3.3092520677213293,2.9783268609491964
60,987616.4825771049,0.5685604649585788,-2.334897770726512,3.226064706316768,2.903458235685091
61,996393.1138568749,0.8776631279769936,-1.9782167622089406,3.1731998779843713,2.855879890185934
62,1012093.3287749198,1.570021491804498,-1.302409293763209,3.1915897617418967,2.872430785567707
63,1002271.0075418113,-0.9822321233108524,-5.763599508323639,3.1779639432276743,2.860167548904907
64,1009917.6214988235,0.7646613957012189,-2.0937792426577033,3.176045153732136,2.8584406383589225
65,1007550.9180413993,-0.23667034574241844,-4.576908228688918,3.1273353407965114,2.8146018067168606
66,1013394.7756098083,0.5843857568408944,-2.1971526490730637,3.090598228793287,2.7815384059139583
67,1018849.2490405906,0.5454473430782324,-2.18219688155415,3.030715805147091,2.727644224632382
68,1018997.2703049377,0.014802126434713138,-2.6868159290938785,3.0017978394762133,2.701618055528592
69,1028448.4034007591,0.9451133095821366,-1.7500580002264399,2.994634788676196,2.6951713098085763
70,1025427.7884287781,-0.3020614971981035,-4.554107704087414,3.0377892283631556,2.73401030552684
71,1024319.1376469444,-0.11086507818336831,-4.1975263403156795,2.986095350400465,2.6874858153604184
72,1022572.157787228,-0.17469798597163755,-4.261215152809801,2.962346795446181,2.666112115901563
73,1011843.1304387286,-1.0729027348499396,-5.602846046065503,2.9581421805856247,2.6623279625270624
74,1006180.5088643173,-0.5662621574411285,-4.826425772550329,2.9459500269545456,2.651355024259091
75,1009733.5420106548,0.355303314633749,-2.2658049166154908,2.912342479165822,2.6211082312492398
76,1014633.8457307705,0.4900303720115684,-2.082541765326196,2.8584134859308494,2.5725721373377644
77,1006736.3073051571,-0.7897538425613428,-5.048138172577726,2.861857339804231,2.575671605823808
78,992893.4468065609,-1.3842860498596217,-6.036820875658641,2.933623556199414,2.6402612005794728
79,1002526.9445781444,0.9633497771583498,-1.7171254415067394,2.9783057985167654,2.680475218665089
80,1012009.2620126193,0.9482317434474943,-1.7145881009308137,2.9586887159758977,2.662819844378308
81,1012096.4929730113,0.008723096039204393,-2.6190904702717237,2.9197928514565867,2.627813566310928
82,1004177.6111391452,-0.7918881833866123,-5.193453804503214,2.967127058832071,2.670414352948864
83,1000589.4770999377,-0.35881340392074784,-4.534009060550562,2.9598436701255113,2.66385930311296
84,992738.8189531139,-0.7850658146823873,-5.206796325241985,2.984590817198818,2.686131735478936
85,1003741.1867653049,1.100236781219102,-1.599610502428353,2.999830315163839,2.699847283647455
86,1003535.229838673,-0.020595692663185765,-3.9943248619680745,2.9358750540542933,2.642287548648864
87,997817.9835956653,-0.5717246243007714,-4.757991890456849,2.8891888548190314,2.6002699693371283
88,996448.7176335776,-0.13692659620876657,-4.134204456218796,2.9102330088189965,2.619209707937097
89,987753.2811429466,-0.8695436490631081,-5.196806659749264,2.8833268045589637,2.5949941241030676
90,988961.4554414352,0.12081742984886515,-2.433178034728073,2.83777273841882,2.5539954645769383
91,990562.4695884841,0.16010141470489325,-2.34609579834889,2.784663570059759,2.5061972130537833
92,979754.0027289222,-1.0808466859561974,-5.36092614874822,2.7701156443066104,2.4931040798759496
93,984975.7798356975,0.522177710677532,-2.0020871686589756,2.8047387548183416,2.5242648793365077
94,986926.12113456,0.1950341298862477,-2.318796347179361,2.793144974517343,2.513830477065609
95,992179.5063242477,0.5253385189687717,-1.9736017125289056,2.7766002572196413,2.498940231497677
96,988917.076833979,-0.3262429490268696,-4.237193705095051,2.776169838188701,2.498552854369831
97,986332.7352803405,-0.2584341553638457,-4.159232985061663,2.7937642607525146,2.514387834677263
98,978040.73240045,-0.8292002879890498,-4.968105071035948,2.7587441770758323,2.482869759368249
99,970248.7598588584,-0.7791972541591619,-4.906882939995307,2.7689533768567145,2.492058039171043
100,976434.2751366104,0.6185515277751955,-1.8856549113904268,2.782451599072914,2.5042064391656225
101,971457.3701032699,-0.4976905033340445,-4.484057958930428,2.768534965873601,2.491681469286241
102,971150.6792102626,-0.030669089300732595,-3.8111421263962804,2.78899147588532,2.5100923282967877
103,978892.1092477326,0.7741430037469953,-1.779552307851839,2.8374392351098154,2.553695311598834
104,1008130.2395503524,2.923813030261989,0.2743866676998974,2.943807069513435,2.6494263625620915
105,1000519.0992242988,-0.7611140326053603,-5.080614877752386,2.9177361695143302,2.625962552562897
106,1002112.4220372565,0.15933228129576893,-2.5008301178329995,2.955735999031965,2.6601623991287684
107,1013683.931607304,1.1571509570047493,-1.533966310148048,2.9901302968364414,2.6911172671527974
108,1017646.7416850914,0.3962810077787377,-2.272714181786097,2.965550210627594,2.6689951895648347
109,1018176.6060137181,0.05298643286266597,-2.5698023095631894,2.914209713806506,2.6227887424258554
110,1028291.6538527568,1.0115047839038773,-1.5834968515095396,2.883335150459352,2.595001635413417
111,1041841.4209227299,1.3549767069973053,-1.2155716038248903,2.8561647898024396,2.5705483108221956
112,1040228.4465601086,-0.16129743626213167,-4.270432187677095,2.984063728358442,2.685657355522598
113,1054556.7355762257,1.432828901611711,-1.2751012677139573,3.0088112992507425,2.7079301693256683
114,1052963.6639961514,-0.1593071580074262,-4.273610107352367,2.9886291632157236,2.6897662468941514
115,1038948.7707426265,-1.4014893253524905,-6.16443122766394,3.009034992322373,2.7081314930901357
116,1034366.2514083599,-0.4582519334266661,-4.722030712551068,2.988631712897088,2.6897685416073793
117,1029420.1079920677,-0.4946143416292151,-4.750214148536376,2.969105656364854,2.6721950907283687
118,1020665.3913080753,-0.8754716683992418,-5.264970457720966,2.9272318186089654,2.634508636748069
119,1021000.1118071483,0.03347204990730388,-2.5988926230078677,2.9248496365724126,2.6323646729151715
120,1029357.4071589778,0.8357295351829497,-1.7634507726402644,2.887978119803571,2.599180307823214
121,1029893.2961370472,0.05358889780694153,-2.511856058625345,2.8504943960358737,2.5654449564322865
122,1035136.4401369881,0.5243143999940832,-2.028615203771245,2.8365884486281425,2.552929603765328
123,1045660.295302069,1.0523855165080982,-1.475032199015497,2.808241906137328,2.5274177155235953
124,1045755.9164192528,0.00956211171837058,-2.467200489003658,2.7519584452466983,2.4767626007220285
125,1040505.0101169972,-0.5250906302255579,-4.461866409861894,2.7216521959433755,2.449486976349038
126,1025480.0807173428,-1.5024929399654385,-5.97299650915159,2.7550052586692093,2.4795047328022886
127,1026588.9227475552,0.11088420302123995,-2.365740714041567,2.7518054634031186,2.4766249170628067
128,1035267.5259982151,0.8678603250659886,-1.5863405270742361,2.726889835711361,2.4542008521402248
129,1045860.2990179982,1.0592773019783084,-1.3957532848191851,2.727811763108326,2.4550305867974935
130,1046351.8963106198,0.049159729262162,-2.4427307148455095,2.7687671601196353,2.4918904441076717
131,1050095.8768791717,0.37439805685519245,-2.080523405061481,2.727690513240748,2.4549214619166735
132,1045835.2385198673,-0.4260638359304401,-4.410783567311398,2.793842824752399,2.514458542277159
133,1047288.7836593174,0.14535451394501142,-2.344838849128678,2.766881514526321,2.490193363073689
134,1060751.870425749,1.3463086766431691,-1.2259783790245367,2.858096728519673,2.5722870556677058
135,1066047.858964827,0.5295988539077807,-2.0585128289159647,2.8756796475819395,2.5881116828237456
136,1066630.5556541313,0.058269668930443004,-2.5821199500373657,2.9337662432975655,2.640389618967809
137,1065313.0388280759,-0.13175168260554784,-4.151580141938028,2.928853791133115,2.6359684120198037
138,1068246.030726124,0.29329918980482034,-2.3236132058913475,2.9076804396624087,2.616912395696168
139,1072304.3573464816,0.4058326620357577,-2.2153045016738733,2.912374626344034,2.621137163709631
140,1067156.3913145165,-0.5147966031965101,-4.767579394146685,2.9595440661866066,2.663589659567946
141,1063027.985965914,-0.41284053486024497,-4.651782853241407,2.987053371074844,2.68834803396736
142,1070244.2753899598,0.721628942404571,-1.9643808192141716,2.9844552906874915,2.6860097616187426
143,1076295.8304295905,0.6051555039630737,-2.0594788973210183,2.960704890315658,2.664634401284092
144,1107231.12966194,3.09352992323495,0.4200583980378263,2.9705239168856927,2.6734715251971237
145,1099954.4267062058,-0.7276702955734218,-5.133150005641594,2.9938107868751564,2.694429708187641
146,1091848.6359430526,-0.8105790763153229,-5.181997061669039,2.9378729238489285,2.6440856314640357
147,1080701.8807361682,-1.1146755206884351,-5.676985078221303,2.966645775695296,2.669981198125767
148,1094689.8361474918,1.398795541132358,-1.2559498231511343,2.9497170714261025,2.6547453642834924
149,1094773.4621706393,0.008362602314748802,-2.6724941748234197,2.9787297523757426,2.6808567771381684
150,1094719.8756835444,-0.00535864870948717,-3.9692771554029704,2.934251246176844,2.6408261215591597
151,1095155.4459680675,0.04355702845230699,-2.6091005308516935,2.947397288115556,2.6526575593040005
152,1102897.655959885,0.7742209991817596,-1.822983007198375,2.8857822293112605,2.5972040063801347
153,1104204.8750380292,0.13072190781440587,-2.4186815334180944,2.8326704902583333,2.5494034412325
154,1084639.1174812606,-1.9565757556768602,-6.7654295677022915,2.8374562475459264,2.5537106227913338
155,1075580.2055361809,-0.9058911945079686,-5.161222877126258,2.8165822854550404,2.5349240569095364
156,1080737.784026873,0.5157578490692191,-2.062384425120993,2.8646025268780133,2.578142274190212
157,1081124.7611027816,0.03869770759085659,-2.5105455740414286,2.8324925351469834,2.549243281632285
158,1080839.2400321756,-0.028552107060607523,-3.831840565298983,2.8066758553393125,2.526008269805381
159,1073257.9201161712,-0.7581319916004315,-4.864597072332819,2.761036359209016,2.4849327232881144
160,1083943.42344142,1.0685503325248835,-1.3955139252361983,2.737849175290091,2.464064257761082
161,1070560.3899854035,-1.3383033456016566,-5.771171536769222,2.7879381617531385,2.5091443455778246
162,1081004.8312029003,1.0444441217496758,-1.4569031984200052,2.7792748001885346,2.501347320169681
163,1086541.6365210498,0.5536805318149506,-1.9137562233585035,2.7415963946371713,2.467436755173454
164,1098808.228322016,1.22665918009663,-1.2292819804581037,2.728823511727482,2.4559411605547337
165,1102937.9966476255,0.4129768325609388,-1.9936183050106027,2.6739945973017125,2.4065951375715415
166,1100683.5288740047,-0.22544677736207377,-3.9347950770593254,2.6641666007527514,2.3977499406774765
167,1115188.6598678897,1.450513099388499,-0.9349224153164888,2.6504839052277642,2.3854355147049877
168,1104428.5965668263,-1.0760063301063376,-5.190181990761101,2.649016663408589,2.38411499706773
169,1102625.4750955948,-0.18031214712315705,-3.835311236643002,2.6406244562653827,2.3765620106388443
170,1101446.3537237495,-0.11791213718452491,-3.7545943636483106,2.650167524349276,2.3851507719143488
171,1102849.0750597538,0.14027213360043242,-2.2005267196550857,2.6008876147283533,2.340798853255518
172,1103726.447244595,0.08773721848411951,-2.2485415424251487,2.5958652898991867,2.336278760909268
173,1103683.6788787465,-0.004276836584857665,-3.5583445553180795,2.6310587410672537,2.3679528669605285
174,1092906.2904467224,-1.0777388432024047,-5.151583407096817,2.6185001054023775,2.35665009486214
175,1106684.1967670596,1.3777906320337208,-0.9768485450516209,2.6162657523170463,2.3546391770853417
176,1096145.1118493236,-1.0539084917736008,-5.126002067815376,2.62602913344813,2.363426220103317
177,1097968.4502866273,0.1823338437303668,-2.1522042251951445,2.5939311876950124,2.3345380689255113
178,1092152.6283834614,-0.5815821903165895,-4.358088939000764,2.582011595204355,2.3238104356839195
179,1086011.5333623108,-0.6141095021150541,-4.468849319946597,2.6279148642770487,2.365123377849344
180,1064329.3680595516,-2.168216530275927,-6.849592905709367,2.6646430446633156,2.3981787401969843
181,1064901.2127181343,0.05718446585827042,-2.3119942272086575,2.6324207700743645,2.369178693066928
182,1066811.912134661,0.19106994165268262,-2.1334332595986965,2.5827813347237543,2.324503201251379
183,1051878.4974103875,-1.4933414724273608,-5.712722381186719,2.572377905589391,2.315140115030452
184,1057674.1253854393,0.5795627975051757,-1.7364259409663907,2.573320820523963,2.3159887384715665
185,1065624.849869223,0.7950724483783823,-1.5272762863470533,2.5803874830282614,2.3223487347254355
186,1062217.7535788596,-0.34070962903634644,-4.042528610815644,2.6158993831563886,2.3543094448407498
187,1060644.6650352387,-0.1573088543620892,-3.8086044943551056,2.6464008983792384,2.3817608085413147
188,1053663.7499087623,-0.6980915126476437,-4.668891357389348,2.682780806235468,2.4145027256119214
189,1044758.4438877892,-0.8905306020973134,-4.941928180829096,2.671209094580093,2.4040881851220837
190,1033753.0310346016,-1.1005412853187533,-5.250452406077332,2.666400354147557,2.399760318732801
191,1044249.3857214169,1.0496354686815292,-1.432994481212848,2.7584777221048635,2.482629949894377
192,1056141.0853181386,1.1891699596721679,-1.2945144309703165,2.759649322936094,2.4836843906424844
193,1062653.2905889514,0.6512205270812848,-1.7941759543524833,2.7171072015930755,2.445396481433768
194,1059585.5714138607,-0.30677191750907806,-4.112697839219241,2.7055851577449066,2.435026641970416
195,1051023.5308416905,-0.8562040572170169,-4.940225937195647,2.708088778792683,2.4372799009134147
196,1044365.2228954415,-0.6658307946249028,-4.738069952349751,2.769869452157331,2.492882506941598
197,1057331.0516853165,1.296582878987503,-1.1980569273682022,2.7718220070618944,2.494639806355705
198,1060666.3910355053,0.33353393501888495,-2.169870912812446,2.781560942034812,2.503404847831331
199,1032585.6224580158,-2.8080768577489423,-8.02365256418754,2.8233609463437963,2.541024851709417
200,1020563.6850554184,-1.2021937402597513,-5.6556688555722054,2.8536135149500583,2.5682521634550524
201,1011293.5637029404,-0.9270121352478047,-5.227712036989679,2.8423658030503494,2.5581292227453143
202,1001273.6566257157,-1.0019907077224692,-5.352897820042587,2.851786487747321,2.566607838972589
203,1013589.3912498574,1.2315734624141712,-1.3377920275855437,2.8548505444441274,2.569365489999715
204,1000742.562112946,-1.284682913691143,-5.829454264975389,2.8906888106953144,2.601619929625783
205,996007.6897424015,-0.4734872370544472,-4.669838213969301,2.933042487694541,2.639738238925087
206,987019.1906809125,-0.8988499061489013,-5.38237209130228,2.9882201719103163,2.6893981547192847
207,999445.6688165115,1.2426478135599057,-1.466041097070377,3.0096543451447584,2.7086889106302827
208,977611.1509683288,-2.18345178481827,-7.328993729720032,3.002826705550093,2.7025440349950838
209,989424.1300406766,1.181297907234775,-1.5045074599585748,2.9842281857703887,2.6858053671933497
210,1009140.2133802552,1.971608333957859,-0.7347811460445097,3.007099422224854,2.7063894800023687
211,1015436.0894421675,0.629587606191251,-2.0829334021797306,3.0139122315233124,2.7125210083709814
212,1011689.2270133346,-0.3746862428833032,-4.53916602017439,2.946027152481063,2.6514244372329565
213,1007589.7167584709,-0.40995102548637663,-4.507468470463474,2.88336439424734,2.595027954822606
214,1002981.6411662373,-0.4608075592233567,-4.489042313554743,2.813208129422006,2.5318873164798052
215,996708.5313766846,-0.627310978955275,-4.730024631029591,2.8067097500716134,2.526038775064452
216,1011235.2076278423,1.452667625115777,-1.067795105542187,2.800514145175516,2.520462730657964
217,1012055.2332745556,0.08200256467133295,-2.4037437752830515,2.7619403777270937,2.4857463399543844
218,1030823.2174218334,1.8767984147277779,-0.6545773119406149,2.812639696298214,2.5313757266683927
219,1043784.4342654576,1.2961216843624135,-1.2260586639324533,2.8024226092165185,2.522180348294867
220,1031432.6510053581,-1.2351783260099474,-5.644273002609451,2.808522602662615,2.5276703423963536
221,1042105.2816697105,1.0672630664352445,-1.4430292539794825,2.7892136893496966,2.510292320414727
222,1042482.6820221905,0.03774003524800064,-2.4523596144320168,2.766777388533353,2.4900996496800176
223,1039219.8667485241,-0.3262815273666405,-4.163571170524767,2.7215917625739303,2.4494325863165374
224,1035503.3550797525,-0.3716511668771738,-4.186878870358971,2.688446014846822,2.4196014133621397
225,1040468.0800919173,0.4964725012164912,-1.8459107562300359,2.6026480638294744,2.342383257446527
226,1038437.5470611424,-0.203053303077491,-3.740830324012394,2.545370643997154,2.2908335795974386
227,1038307.4710115055,-0.013007604963693303,-3.4060280009142607,2.50853080997683,2.257677728979147
228,1044383.5645117726,0.6076093500267132,-1.6652131219867299,2.525358302237159,2.272822472013443
229,1050975.706409474,0.6592141897701309,-1.6570065789489659,2.5735786319101073,2.3162207687190968
230,1057926.4454584755,0.6950739049001597,-1.6589473113512045,2.6155791291681827,2.3540212162513643
231,1050424.927329409,-0.7501518129066564,-4.677817111748611,2.631547698065649,2.3683929282590843
232,1049382.6741675094,-0.10422531618995126,-3.729579928668975,2.646845892136332,2.382161302922699
233,1047366.0751693252,-0.20165989981841995,-3.8737516030595502,2.6453790765421634,2.380841168887947
234,1053551.2867535749,0.6185211584249628,-1.7349960841831438,2.615019158453452,2.3535172426081066
235,1059673.7092177968,0.6122422464221949,-1.727634568650203,2.5998631278582196,2.339876815072398
236,1069173.033412493,0.9499324194696267,-1.3848938856973358,2.5942514501855136,2.3348263051669624
237,1069129.5941878913,-0.004343922460172326,-3.4598614040858005,2.558033718811513,2.3022303469303615
238,1079805.4750354637,1.067588084757235,-1.3149235907614638,2.647235195020776,2.382511675518699
239,1111592.6858933624,3.17872108578987,0.6182683807650808,2.844947450027543,2.560452705024789
240,1115421.9457007851,0.38292598074227574,-2.207423098170692,2.8781656432366307,2.5903490789129675
241,1117888.818308165,0.2466872607379919,-2.308864146493427,2.8395015635904652,2.5555514072314187
242,1136135.2757478738,1.8246457439708756,-0.6992528860951406,2.8043318111844626,2.5238986300660162
243,1121072.7483686318,-1.5062527379242006,-6.0831732947833,2.832440139182963,2.549196125264667
244,1128078.821828238,0.7006073459606152,-1.8181133294654563,2.7985785282511904,2.5187206754260716
245,1133204.5570617889,0.5125735233550891,-1.9776760811721963,2.766944005030317,2.4902496045272855
246,1150443.7973560586,1.7239240294269753,-0.6980373494673655,2.69106819877149,2.421961378894341
247,1156773.5913868928,0.6329794030834223,-1.725192610519398,2.620191126225356,2.3581720136028204
248,1154229.115138392,-0.2544476248500869,-3.826177487759504,2.5514859633217584,2.2963373669895826
249,1152151.1217132476,-0.20779934251443483,-3.6673234244373476,2.485647711604219,2.237082940443797
250,1152151.1217132476,-3.6673234244373476,-8.856609547321717,2.485647711604219,2.237082940443797
